year,region,region_oktmo,city,city_oktmo,air_general_level,air_standard_index,air_repeatability,air_qcp,air_solid_emissions,air_so_emissions,air_no_emissions,air_co_emissions,air_population,air_stantions
2009,Новгородская область,49000000,ВЕЛИКИЙ НОВГОРОД,49701000,2,No substance,No substance,"БП, Фенол",1.6,0.7,11.4,25.1,215.8,3
2009,Новгородская область,49000000,СТАРАЯ РУССА,49639101,1,No substance,No substance,No substance,0.1,0.09,1.2,3.4,33.1,1
2009,Новосибирская область,50000000,БЕРДСК,50708000,2,No substance,No substance,"БП, ВВ",2.2,0.5,0.4,1.3,95.8,1
2009,Новосибирская область,50000000,ИСКИТИМ,50712000,3,No substance,No substance,"БП, ВВ, NO2",2.0,0.2,2.8,1.1,64.01,2
2009,Новосибирская область,50000000,КУЙБЫШЕВ,50630101,3,No substance,No substance,"Ф, NH3",5.2,0.5,0.6,0.3,47.6,1
2009,Новосибирская область,50000000,НОВОСИБИРСК,50701000,3,No substance,"25,6 ВВ (ст.54)","БП, ВВ, NO2, NH3, СО, Ф",27.2,42.6,25.0,8.4,1397.19,10
2009,Омская область,52000000,ОМСК,52701000,3,No substance,No substance,"БП, Ф",70.7,63.9,46.4,128.4,1129.0,8
2009,Оренбургская область,53000000,КУВАНДЫК,53714000,3,No substance,No substance,"NO2, БП, HF, ВВ, тв.HF",0.16,0.4,0.8,2.4,28.1,2
2009,Оренбургская область,53000000,МЕДНОГОРСК,53715000,3,No substance,No substance,"NO2, ВВ, БП, SO2",0.4,46.8,0.8,2.8,31.84,2
2009,Оренбургская область,53000000,НОВОТРОИЦК,53720000,3,No substance,No substance,"NO2, Фенол, NH3, БП, ВВ, Ф",12.1,7.4,9.0,66.9,109.8,2
2009,Оренбургская область,53000000,ОРЕНБУРГ,53701000,3,No substance,No substance,"NO2, БП, Ф",0.9,22.3,23.5,80.3,526.4,3
2009,Оренбургская область,53000000,ОРСК,53723000,3,No substance,No substance,"NO2, Фенол, ВВ, БП, Ф",3.4,92.4,8.7,60.0,250.0,4
2009,Орловская область,54000000,ОРЕЛ,54701000,3,No substance,No substance,"BB, NO2 Фенол, БП",1.3,0.5,11.3,35.2,317.0,4
2009,Пензенская область,56000000,ПЕНЗА,56701000,3,No substance,No substance,"NO2, БП, Ф, HCl",1.3,1.1,14.1,38.6,512.0,4
2009,Пермский край,57000000,БЕРЕЗНИКИ,57708000,2,No substance,No substance,"NO2, БП, ВВ, NH3",2.5,0.6,6.3,20.8,165.9,4
2009,Пермский край,57000000,ГУБАХА,57516000,2,ЭБ,No substance,"БП, Ф",1.0,1.4,2.9,3.4,38.6,2
2009,Пермский край,57000000,ПЕРМЬ,57701000,3,No substance,No substance,"NO2, БП, Ф",1.9,3.6,29.0,72.7,1000.1,7
2009,Пермский край,57000000,СОЛИКАМСК,57730000,3,No substance,No substance,"БП, Ф, NH3",0.7,0.4,3.9,9.9,102.8,5
2009,Приморский край,05000000,АРТЕМ,05705000,1,No substance,No substance,NO2,13.7,7.0,8.2,13.7,111.8,1
2009,Приморский край,05000000,БОЛЬШОЙ КАМЕНЬ,05706000,-9,No substance,No substance,ВВ,0.6,2.1,1.0,3.9,39.4,1
2009,Приморский край,05000000,ВЛАДИВОСТОК,05701000,3,No substance,No substance,"NO, NO2, БП, Ф",26.6,18.5,18.3,44.2,605.2,6
2009,Приморский край,05000000,ДАЛЬНЕГОРСК,05707000,1,No substance,No substance,No substance,1.0,3.0,1.7,5.3,47.4,1
2009,Приморский край,05000000,НАХОДКА,05714000,-9,No substance,No substance,БП,1.4,3.9,6.0,18.4,167.6,1
2009,Приморский край,05000000,ПАРТИЗАНСК,05717000,-9,No substance,No substance,БП,4.8,2.3,3.3,5.1,49.6,1
2009,Приморский край,05000000,СПАССК-ДАЛЬНИЙ,05720000,1,No substance,No substance,No substance,8.9,0.8,1.6,4.6,45.4,1
2009,Приморский край,05000000,УССУРИЙСК,05723000,4,БП,No substance,"ВВ, NO2, БП",5.6,4.0,5.6,20.0,180.7,1
2009,Псковская область,58000000,ВЕЛИКИЕ ЛУКИ,58710000,-9,No substance,No substance,NO2,0.3,0.5,3.0,9.3,99.29,1
2009,Псковская область,58000000,ПСКОВ,58701000,1,No substance,No substance,"БП, NO2",0.3,0.5,7.8,23.6,194.03,1
2009,Республика Башкортостан,80000000,БЛАГОВЕЩЕНСК,80615101,3,No substance,No substance,"БП, NO2",0.1,1.2,2.3,4.7,33.8,2
2009,Республика Башкортостан,80000000,САЛАВАТ,80739000,3,No substance,No substance,"БП, Ф",1.6,2.8,3.9,10.4,155.78,3
2009,Республика Башкортостан,80000000,СТЕРЛИТАМАК,80745000,3,No substance,No substance,"БП, Ф, NO2",3.1,2.4,7.8,52.9,269.73,5
2009,Республика Башкортостан,80000000,ТУЙМАЗЫ,80651101,3,No substance,No substance,"ВВ, Ф, БП",0.3,0.9,3.6,18.9,65.75,1
2009,Республика Башкортостан,80000000,УФА,80701000,3,"H2S, HCl, ЭБ","30,5 ЭБ (ст.14) 20,3 Ксилол (ст.14)","БП, Ф",1.6,33.5,35.8,93.2,1032.0,9
2009,Республика Бурятия,81000000,ГУСИНООЗЕРСК,81648101,-9,No substance,No substance,ВВ,11.7,12.7,7.3,4.6,23.8,1
2009,Республика Бурятия,81000000,КЯХТА,81633101,-9,No substance,No substance,ВВ,1.4,0.8,0.7,4.4,19.4,1
2009,Республика Бурятия,81000000,НИКОЛЬСКОЕ,81236803,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,эп
2009,Республика Бурятия,81000000,ОЗЕРНОЕ,81215855,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,эп
2009,Республика Бурятия,81000000,САГАН-НУР,81636442,-9,No substance,No substance,No substance,3.0,0.4,0.8,1.3,5.5,эп
2009,Республика Бурятия,81000000,СЕЛЕНГИНСК,81624163,4,No substance,No substance,"ВВ, NO2, БП, Ф",1.6,1.2,0.8,2.5,15.4,2
2009,Республика Бурятия,81000000,УЛАН-УДЭ,81701000,4,No substance,No substance,"Ф, БП, ВВ, NO2",14.6,9.9,10.0,35.8,358.8,3
2009,Республика Дагестан,82000000,МАХАЧКАЛА,82701000,3,No substance,"65,9 ВВ (ст.4)","ВВ, БП, NO2",3.0,0.5,6.2,24.7,466.0,3
2009,Республика Карелия,86000000,КОНДОПОГА,86615101,1,No substance,No substance,No substance,3.5,9.3,1.5,1.5,33.3,1
2009,Республика Карелия,86000000,НАДВОИЦЫ,86645160,3,No substance,No substance,"БП, HF",4.4,1.1,0.2,2.5,10.2,1
2009,Республика Карелия,86000000,ПЕТРОЗАВОДСК,86701000,2,No substance,No substance,БП,0.6,0.8,1.2,1.2,271.1,1
2009,Республика Карелия,86000000,СЕГЕЖА,86645101,1,No substance,No substance,No substance,5.7,6.3,1.0,1.1,32.3,1
2009,Республика Коми,87000000,ВОРКУТА,87710000,2,No substance,No substance,"БП, Ф, ВВ",36.4,28.1,9.6,9.2,120.1,2
2009,Республика Коми,87000000,СОСНОГОРСК,87626122,1,No substance,No substance,No substance,1.8,0.4,4.6,43.0,50.3,1
2009,Республика Коми,87000000,СЫКТЫВКАР,87701000,3,No substance,No substance,"БП, Ф",2.8,1.3,10.0,32.8,244.5,3
2009,Республика Коми,87000000,УХТА,87725000,2,No substance,No substance,"БП, NO2",1.4,0.8,6.3,20.5,127.2,2
2009,Республика Мордовия,89000000,САРАНСК,89701000,3,No substance,No substance,"БП, NO2, Ф",1.0,0.7,8.1,26.1,323.1,4
2009,Республика Саха (Якутия),98000000,МИРНЫЙ,98631101,3,No substance,No substance,Ф,2.5,0.3,1.0,3.0,37.5,1
2009,Республика Саха (Якутия),98000000,НЕРЮНГРИ,98660101,4,No substance,33 Ф (ст.4),"ВВ, БП, Ф NO2",10.9,2.2,8.6,4.1,87.5,2
2009,Республика Саха (Якутия),98000000,СЕРЕБРЯНЫЙ БОР,98660158,-9,No substance,No substance,ВВ,-1.0,-1.0,-1.0,-1.0,4.8,1
2009,Республика Саха (Якутия),98000000,УСТЬ-НЕРА,98639151,-9,No substance,No substance,ВВ,1.6,1.0,0.5,3.1,12.8,1
2009,Республика Саха (Якутия),98000000,ЯКУТСК,98701000,3,No substance,36 ВВ (ст.15),"ВВ, БП, Ф Фенол, NH3",0.5,0.2,6.9,4.8,276.3,3
2009,Республика Северная Осетия — Алания,90000000,ВЛАДИКАВКАЗ,90701000,2,No substance,No substance,"CO, БП, NO2",0.9,1.0,7.2,29.7,312.8,2
2009,Республика Татарстан,92000000,КАЗАНЬ,92701000,3,Ф,"29,8 NO2 (ст.5)","Ф, БП, NO2",2.2,1.6,26.9,71.5,1133.4,7+3 эп
2009,Республика Татарстан,92000000,НАБЕРЕЖНЫЕ ЧЕЛНЫ,92730000,3,No substance,No substance,"Ф, БП",2.4,2.9,2.9,4.4,511.0,2+4 эп
2009,Республика Татарстан,92000000,НИЖНЕКАМСК,92644101,4,No substance,No substance,"Ф, БП",2.1,11.9,14.1,11.4,226.6,1+5 эп
2009,Республика Тыва,93000000,КЫЗЫЛ,93701000,4,БП,"21,3 Cажа (ст.5)","БП, ВВ, Ф, Cажа",3.3,1.7,2.9,11.6,108.3,3
2009,Республика Хакасия,95000000,АБАКАН,95701000,3,БП,"20,4 ВВ (ст.2)","БП, ВВ, Ф",1.9,4.9,10.1,22.5,163.4,2
2009,Республика Хакасия,95000000,САЯНОГОРСК,95708000,3,No substance,No substance,"БП, Ф",4.8,11.1,3.2,33.7,63.8,1
2009,Республика Хакасия,95000000,ЧЕРНОГОРСК,95715000,4,БП,No substance,"БП, Ф",3.9,1.5,1.9,8.0,78.1,1
2009,Ростовская область,60000000,АЗОВ,60704000,3,No substance,No substance,"БП, Ф, NO2",-1.0,-1.0,-1.0,-1.0,82.8,2
2009,Ростовская область,60000000,ВОЛГОДОНСК,60712000,3,No substance,No substance,"БП, Ф",0.3,0.7,5.9,14.3,169.6,2
2009,Ростовская область,60000000,НОВОЧЕРКАССК,60727000,4,No substance,No substance,"ВВ, Фенол, Ф, NO, БП, СО",18.8,59.2,27.2,17.7,177.0,1
2009,Ростовская область,60000000,РОСТОВ-НА-ДОНУ,60701000,3,No substance,"27,2 CO (ст.51)","ВВ, БП, Ф, NO2, Cажа, Фенол, NO",2.0,1.9,31.5,98.5,1048.7,6
2009,Ростовская область,60000000,ТАГАНРОГ,60737000,2,No substance,"26,1 CO (ст.1)","БП, СО, NO2",1.0,0.4,7.0,19.0,260.7,1
2009,Ростовская область,60000000,ЦИМЛЯНСК,60657101,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,15.8,1
2009,Ростовская область,60000000,ШАХТЫ,60740000,3,No substance,No substance,"ВВ, БП, NO2, NO",0.9,0.8,5.0,15.2,244.4,1
2009,Рязанская область,61000000,РЯЗАНЬ,61701000,3,No substance,No substance,"БП, NO2",1.5,12.4,20.3,51.9,510.1,4
2009,Самарская область,36000000,БЕЗЕНЧУК,36604151,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,22.7,1
2009,Самарская область,36000000,ЖИГУЛЕВСК,36704000,1,No substance,No substance,"NH3, NO2",2.2,0.08,0.7,1.2,57.44,1
2009,Самарская область,36000000,НОВОКУЙБЫШЕВСК,36713000,3,No substance,No substance,"БП, Ф",0.6,6.1,5.8,12.8,110.75,3+эп
2009,Самарская область,36000000,ОТРАДНЫЙ,36724000,3,No substance,No substance,"Ф, HF",0.09,0.1,1.0,1.3,48.01,1
2009,Самарская область,36000000,ПОХВИСТНЕВО,36727000,2,No substance,No substance,Ф,0.4,0.5,0.1,3.4,28.3,1
2009,Самарская область,36000000,САМАРА,36701000,3,No substance,"20,4 Ксилол (ст.93)","Ф, БП, NH3",3.0,10.6,40.6,104.8,1134.7,16+1+ эп
2009,Самарская область,36000000,СЫЗРАНЬ,36735000,3,No substance,No substance,"БП, Ф, NO2",1.2,11.1,5.1,13.1,178.9,4+эп
2009,Самарская область,36000000,ТОЛЬЯТТИ,36740000,3,No substance,No substance,"Ф, БП, NO2",4.2,1.6,28.0,65.2,720.35,7
2009,Самарская область,36000000,ЧАПАЕВСК,36750000,3,No substance,No substance,"Ф, БП, NO2",0.4,0.1,1.9,5.0,73.57,3
2009,Санкт-Петербург,40000000,САНКТ-ПЕТЕРБУРГ,40000000,3,No substance,42 NH3 (ст.6),"NH3, NO2, БП",3.9,11.4,132.7,386.2,4598.5,10+4
2009,Саратовская область,63000000,БАЛАКОВО,63607101,3,No substance,No substance,"NO2, БП, Ф",1.9,3.6,7.5,9.0,198.7,3
2009,Саратовская область,63000000,БОЛЬШАЯ САКМА,00000000,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,0.58,1
2009,Саратовская область,63000000,ГОРНЫЙ,63632420,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,6.4,1
2009,Саратовская область,63000000,ОКТЯБРЬСКИЙ,63608448,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,0.35,1
2009,Саратовская область,63000000,САРАТОВ,63701000,4,No substance,No substance,"NO2, БП, Ф",1.5,4.5,24.9,81.1,841.4,6
2009,Сахалинская область,64000000,АЛЕКСАНДРОВСК-САХАЛИНСКИЙ,64704000,1,Cажа,"21,5 Cажа (ст.2)",Cажа,0.9,0.1,0.6,2.1,12.2,2
2009,Сахалинская область,64000000,КОРСАКОВ,64716000,2,ВВ,"80,9 ВВ (ст.3), 33,2 Cажа (ст.3)","Cажа, ВВ, NO2",2.9,0.6,2.0,8.1,35.9,2
2009,Сахалинская область,64000000,НОВОАЛЕКСАНДРОВСК,07726000,3,No substance,"51,2 ВВ (ст.1)","NO2, ВВ",0.4,0.1,0.1,0.9,10.7,1
2009,Сахалинская область,64000000,ОХА,64736000,-9,No substance,No substance,NO2,0.2,0.1,2.5,7.8,27.2,1
2009,Сахалинская область,64000000,ПОРОНАЙСК,64740000,3,No substance,"32,5 Cажа (ст.1)","Cажа, NO2",10.5,4.9,2.8,4.0,17.4,2
2009,Сахалинская область,64000000,ЮЖНО-САХАЛИНСК,64701000,4,"Сажа, ВВ, CO","80,0 ВВ (ст.4), 23,6 Cажа (ст.1)","NO2, Ф, БП, ВВ, Cажа",5.3,6.6,10.5,28.6,181.2,4
2009,Свердловская область,65000000,ЕКАТЕРИНБУРГ,65701000,4,ЭБ,No substance,"БП, Ф, ЭБ, NO2",3.1,3.0,58.4,169.1,1346.3,8
2009,Свердловская область,65000000,КАМЕНСК-УРАЛЬСКИЙ,65740000,2,No substance,No substance,"NO2, ВВ, БП",21.2,7.2,7.8,32.9,183.2,2
2009,Свердловская область,65000000,КРАСНОТУРЬИНСК,65745000,3,No substance,No substance,"Ф, БП",19.1,0.7,4.0,21.1,68.0,2
2009,Свердловская область,65000000,НИЖНИЙ ТАГИЛ,65751000,4,ЭБ,No substance,"ЭБ, Ф, БП, Фенол, NH3",17.5,30.8,14.3,115.1,377.5,4
2009,Свердловская область,65000000,ПЕРВОУРАЛЬСК,65753000,3,HF,No substance,"БП, NO2",1.5,0.4,4.6,12.1,158.7,2
2009,Смоленская область,66000000,СМОЛЕНСК,66701000,2,No substance,No substance,"ВВ, БП",8.3,1.9,30.2,85.5,316.0,2+1
2009,Ставропольский край,07000000,КИСЛОВОДСК,07715000,1,No substance,No substance,No substance,0.05,0.2,3.2,9.7,118.9,1
2009,Ставропольский край,07000000,МИНЕРАЛЬНЫЕ ВОДЫ,07721000,1,No substance,No substance,No substance,0.2,0.2,2.6,7.8,80.0,1
2009,Ставропольский край,07000000,НЕВИННОМЫССК,07724000,1,No substance,No substance,БП,2.1,1.4,8.9,10.2,129.2,2+1
2009,Ставропольский край,07000000,ПЯТИГОРСК,07727000,1,No substance,No substance,БП,0.2,0.4,5.7,17.3,132.2,1
2009,Ставропольский край,07000000,СТАВРОПОЛЬ,07701000,4,No substance,No substance,"БП, Ф",0.4,0.7,12.2,36.1,366.6,4
2009,Тамбовская область,68000000,ТАМБОВ,68701000,2,No substance,No substance,"ВВ, БП, NO2",0.8,0.7,8.9,22.9,279.0,3+1
2009,Тверская область,28000000,ТВЕРЬ,28701000,3,No substance,No substance,"ВВ, БП, Ф NO2",1.5,0.7,2.3,2.6,409.0,1
2009,Томская область,69000000,ТОМСК,69701000,3,HCl,No substance,"БП, Ф, СО",5.4,3.6,15.9,71.5,493.0,6
2009,Тульская область,70000000,НОВОМОСКОВСК,70724000,3,No substance,No substance,"БП, Ф",2.6,0.9,5.4,11.1,126.2,3
2009,Тульская область,70000000,ТУЛА,70701000,3,No substance,"20,7 Ф (ст.5)","БП, Ф",4.6,2.2,13.0,83.5,496.0,5
2009,Тульская область,70000000,ЯСНАЯ ПОЛЯНА,70648408,3,Ф,"23,0 Метиловый спирт (ст.2)","Метиловый спирт, Ф",0.6,1.0,2.9,4.3,1.1,2
2009,Тюменская область,71000000,ТОБОЛЬСК,71710000,1,No substance,No substance,Ф,0.3,0.1,3.7,3.2,103.4,3
2009,Тюменская область,71000000,ТЮМЕНЬ,71701000,4,No substance,No substance,"ВВ, Ф, БП, NO2, NO",1.1,0.2,5.8,4.0,599.0,5
2009,Удмуртская Республика,94000000,ИЖЕВСК,94701000,3,No substance,No substance,"Ф, БП",4.7,2.6,23.9,73.6,645.0,4+2 эп
2009,Удмуртская Республика,94000000,САРАПУЛ,94740000,-9,No substance,No substance,No substance,0.1,0.2,3.7,11.2,104.2,1
2009,Ульяновская область,73000000,УЛЬЯНОВСК,73701000,3,No substance,No substance,"Фенол, Ф, БП, NO2",1.5,1.3,15.4,46.1,628.0,4
2009,Хабаровский край,08000000,КОМСОМОЛЬСК-НА-АМУРЕ,08709000,3,No substance,20 ВВ (ст.9),"ВВ, БП, Ф",3.2,2.0,9.8,19.5,270.0,4+2
2009,Хабаровский край,08000000,НИКОЛАЕВСК-НА-АМУРЕ,08631101,-9,No substance,No substance,No substance,0.05,2.1,1.9,4.2,24.5,1
2009,Хабаровский край,08000000,ХАБАРОВСК,08701000,3,No substance,No substance,"ВВ, БП, Ф",13.1,12.2,27.1,52.4,580.6,4
2009,Хабаровский край,08000000,ЧЕГДОМЫН,08614151,4,No substance,No substance,"ВВ, БП, Ф",7.1,0.6,0.2,4.2,15.2,1
2009,Ханты-Мансийский автономный округ — Югра,71800000,БЕЛОЯРСКИЙ,71811151,4,Ф,No substance,Ф,0.12,0.01,18.3,51.1,20.1,1
2009,Ханты-Мансийский автономный округ — Югра,71800000,БЕРЕЗОВО,71812000,3,No substance,No substance,Ф,0.3,0.1,5.8,10.3,7.0,1
2009,Ханты-Мансийский автономный округ — Югра,71800000,НЕФТЕЮГАНСК,71874000,3,No substance,No substance,Ф,0.06,0.06,0.3,0.3,117.8,1
2009,Ханты-Мансийский автономный округ — Югра,71800000,НИЖНЕВАРТОВСК,71875000,2,No substance,No substance,"Ф, NO2",2.1,0.3,6.9,14.3,245.9,2
2009,Ханты-Мансийский автономный округ — Югра,71800000,РАДУЖНЫЙ,71877000,4,No substance,"26,8 Ф (ст.1)",Ф,0.003,0.004,0.11,0.25,47.7,1
2009,Ханты-Мансийский автономный округ — Югра,71800000,СУРГУТ,71876000,2,No substance,No substance,"Ф, БП",0.7,0.5,40.9,18.7,298.5,2
2009,Ханты-Мансийский автономный округ — Югра,71800000,ХАНТЫ-МАНСИЙСК,71871000,1,No substance,No substance,Ф,0.04,0.01,0.16,0.41,74.9,1
2009,Челябинская область,75000000,ЗЛАТОУСТ,75712000,3,No substance,No substance,"БП, Ф, ВВ, NO2",1.0,0.3,6.7,8.8,192.8,2
2009,Челябинская область,75000000,МАГНИТОГОРСК,75738000,4,"БП, ЭБ",No substance,"БП, Ф, ВВ, NO2",23.4,24.9,30.2,194.0,409.0,5
2009,Челябинская область,75000000,ЧЕЛЯБИНСК,75701000,3,ЭБ,No substance,"БП, Ф",28.1,11.1,44.6,128.6,1091.5,8
2009,Чувашская Республика,97000000,НОВОЧЕБОКСАРСК,97710000,3,No substance,No substance,"БП, Ф",0.03,0.2,2.9,8.4,127.2,2
2009,Чувашская Республика,97000000,ЧЕБОКСАРЫ,97701000,3,No substance,No substance,"БП, Ф",0.2,1.0,10.3,35.8,456.1,4
2009,Ямало-Ненецкий автономный округ,71900000,САЛЕХАРД,71951000,4,No substance,"34,8 Ф (ст.2)","БП, Ф",0.1,0.2,2.8,3.1,42.7,1
2009,Ярославская область,78000000,ПЕРЕСЛАВЛЬ-ЗАЛЕССКИЙ,78705000,1,No substance,No substance,No substance,0.01,0.0,0.1,0.1,42.4,1
2009,Ярославская область,78000000,РЫБИНСК,78715000,1,No substance,No substance,БП,0.5,0.4,0.7,1.0,209.8,2
2009,Ярославская область,78000000,ЯРОСЛАВЛЬ,78701000,2,No substance,No substance,БП,2.8,12.5,24.1,54.9,605.7,5
2010,Алтайский край,01000000,БАРНАУЛ,01701000,4,No substance,23 ВВ (ст.91),"ВВ, NO2, Ф, БП",20.2,13.2,27.4,72.0,647.7,5+1
2010,Алтайский край,01000000,БИЙСК,01705000,3,No substance,23 CO (ст.5),"NO2, Ф, БП, СО",5.41,7.55,8.5,28.6,220.5,3
2010,Алтайский край,01000000,ЗАРИНСК,01706000,3,No substance,No substance,"NO2,Фенол, Ф",2.8,4.2,3.1,22.2,49.7,1
2010,Амурская область,10000000,БЛАГОВЕЩЕНСК,10701000,4,No substance,No substance,"БП, Ф",8.7,8.6,10.5,26.3,211.6,1
2010,Амурская область,10000000,ЗЕЯ,10712000,3,No substance,No substance,Ф,0.32,0.35,0.95,3.35,26.7,1
2010,Амурская область,10000000,ТЫНДА,10732000,1,No substance,No substance,БП,3.3,1.1,1.96,5.16,37.6,1
2010,Архангельская область,11000000,АРХАНГЕЛЬСК,11701000,3,БП,No substance,"NO2,БП,Ф, NO",6.6,43.7,12.5,33.4,354.2,3
2010,Архангельская область,11000000,КОРЯЖМА,11708000,1,No substance,No substance,БП,3.31,0.95,4.7,5.5,42.5,1
2010,Архангельская область,11000000,НОВОДВИНСК,11715000,2,БП,No substance,Ф,13.21,22.2,5.4,6.4,41.8,2
2010,Архангельская область,11000000,СЕВЕРОДВИНСК,11730000,2,БП,No substance,Ф,11.0,47.9,10.1,12.8,189.3,2
2010,Астраханская область,12000000,АКСАРАЙСКИЙ,12630404,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,1+1
2010,Астраханская область,12000000,АСТРАХАНЬ,12701000,3,No substance,No substance,"Ф, БП",1.8,36.9,21.7,96.7,506.1,5
2010,Астраханская область,12000000,БУЗАН,12630412,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,1
2010,Астраханская область,12000000,ДОСАНГ,12630406,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,1+1
2010,Астраханская область,12000000,КОМСОМОЛЬСКИЙ,12630406,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,1
2010,Астраханская область,12000000,НАРИМАНОВ,12640101,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,1
2010,Астраханская область,12000000,СЕИТОВКА,12630444,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,-1.0,1
2010,Белгородская область,00000000,БЕЛГОРОД,14701000,3,No substance,No substance,"БП, NO2, Ф",1.7,0.6,12.0,31.7,363.0,4
2010,Белгородская область,00000000,ГУБКИН,14730000,1,No substance,No substance,"БП, NO2",7.9,9.3,4.35,7.95,87.0,2
2010,Белгородская область,00000000,СТАРЫЙ ОСКОЛ,14740000,3,No substance,No substance,"БП, NO2, Ф",13.4,2.2,15.0,57.7,220.0,3+эп
2010,Брянская область,15000000,БРЯНСК,15701000,3,No substance,No substance,"ВВ, БП, Ф NO2",2.6,1.1,11.4,29.9,409.0,4
2010,Владимирская область,17000000,ВЛАДИМИР,17701000,3,No substance,No substance,"ВВ, БП, Ф Фенол",0.4,0.5,7.6,20.0,339.8,4
2010,Волгоградская область,18000000,ВОЛГОГРАД,18701000,4,No substance,No substance,"Ф, БП, HF, Фенол",6.1,4.2,28.6,97.8,1014.9,4+1
2010,Волгоградская область,18000000,ВОЛЖСКИЙ,18710000,4,No substance,No substance,"Ф, БП, NO2, NH3",0.95,3.5,10.6,57.6,315.6,1
2010,Вологодская область,19000000,ВОЛОГДА,19701000,2,No substance,No substance,"БП, Ф",0.4,0.5,8.6,25.7,293.3,2
2010,Вологодская область,19000000,ЧЕРЕПОВЕЦ,19730000,3,H2S,No substance,"БП, Ф",24.2,40.6,28.9,234.1,310.2,4+5
2010,Воронежская область,20000000,ВОРОНЕЖ,20701000,3,No substance,42 ВВ (ст.7),"Ф, ВВ, БП, NO2",1.8,2.5,26.8,82.6,969.0,5+1
2010,Еврейская автономная область,99000000,БИРОБИДЖАН,99701000,3,No substance,No substance,"БП, NO2, Ф",4.0,1.79,2.0,5.5,75.4,1
2010,Забайкальский край,76000000,КРАСНОКАМЕНСК,76621101,2,No substance,No substance,БП,6.1,6.2,2.6,1.3,55.3,1
2010,Забайкальский край,76000000,ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ,76715000,3,БП,No substance,БП,0.3,0.3,0.03,0.4,19.2,1
2010,Забайкальский край,76000000,ЧИТА,76701000,4,БП,21 ВВ (ст.3),"NO2, БП, Ф, ВВ",15.7,15.6,18.3,42.3,309.0,5
2010,Ивановская область,24000000,ИВАНОВО,24701000,3,No substance,No substance,"БП, Ф",1.9,1.8,17.5,33.7,404.5,2
2010,Ивановская область,24000000,ПРИВОЛЖСК,24620106,-9,No substance,No substance,No substance,0.02,0.3,0.1,0.2,17.2,1
2010,Иркутская область,25000000,АНГАРСК,25703000,3,No substance,No substance,"Ф, БП",23.4,73.8,62.7,30.8,240.6,4
2010,Иркутская область,25000000,БАЙКАЛЬСК,25634108,1,No substance,No substance,БП,0.6,0.5,0.26,0.01,14.4,1
2010,Иркутская область,25000000,БИРЮСИНСК,25636105,-9,No substance,No substance,СО,-1.0,-1.0,-1.0,-1.0,9.3,1
2010,Иркутская область,25000000,БРАТСК,25714000,4,БП,30 Ф (ст.7),"Ф, NO2, БП, HF, ВВ",18.1,9.0,16.5,105.1,249.7,6
2010,Иркутская область,25000000,ВИХОРЕВКА,25604103,-9,No substance,No substance,"NO2, ВВ",-1.0,-1.0,-1.0,-1.0,24.4,1
2010,Иркутская область,25000000,ЗИМА,25720000,4,No substance,No substance,"Ф, БП, NO2",0.52,0.53,1.4,5.4,34.1,2
2010,Иркутская область,25000000,ИРКУТСК,25701000,4,No substance,39 Cажа (ст.91),"Ф, NO2, БП, ВВ, NO,Cажа",10.1,31.9,28.7,72.5,580.7,6+1
2010,Иркутская область,25000000,КУЛТУК,25634162,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,4.2,1
2010,Иркутская область,25000000,ЛИСТВЯНКА,25612160,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,1.8,1
2010,Иркутская область,25000000,МЕГЕТ,25703000,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,8.9,1
2010,Иркутская область,25000000,САЯНСК,25726000,3,No substance,No substance,"БП, Ф",3.97,17.2,3.87,4.08,43.9,1
2010,Иркутская область,25000000,СВИРСК,25746000,-9,No substance,No substance,NO2,0.79,0.15,0.04,0.4,14.2,1
2010,Иркутская область,25000000,СЛЮДЯНКА,25634101,-9,No substance,No substance,ВВ,0.8,0.56,1.4,5.4,18.9,1
2010,Иркутская область,25000000,ТУЛУН,25732000,-9,No substance,No substance,No substance,0.59,0.4,2.3,8.75,46.8,1
2010,Иркутская область,25000000,УСОЛЬЕ-СИБИРСКОЕ,25736000,3,No substance,No substance,"Ф, БП",6.92,15.8,6.7,9.7,85.6,2
